date,rat_name,rat_ID,DOB,Sex,weight,Genotype,HL_date,invalid,file_name,experiment,phase,task,detail,stim_type,analysis_type,complete_block_count,trial_count,hit_percent,FA_percent,UUID,block_size,line,genotype
2024-10-10,Purple1,559,20231117,Male,501.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,353,0.926345609065156,0.0481586402266289,20241010111240_156.648999452591_1.25943499304385,15,SD,WT
2024-10-11,Purple1,559,20231117,Male,503.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,351,0.868945868945869,0.0883190883190883,20241011111920_157.683996856213_1.45497654732509,15,SD,WT
2024-10-12,Purple1,559,20231117,Male,502.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,368,0.847826086956522,0.0733695652173913,20241012112834_14.4219998270273_1.67023431519846,15,SD,WT
2024-10-14,Purple1,559,20231117,Male,508.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,340,0.917647058823529,0.0470588235294118,20241014110940_102.6879966259_1.69677998057702,15,SD,WT
2024-10-15,Purple1,559,20231117,Male,503.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,311,0.861736334405145,0.0996784565916399,20241015113755_111.701003462076_1.69025404754168,15,SD,WT
2024-10-16,Purple1,559,20231117,Male,509.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,340,0.932352941176471,0.0411764705882353,20241016111453_148.216999322176_1.65565511489582,15,SD,WT
2024-10-17,Purple1,559,20231117,Male,504.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,343,0.78134110787172,0.137026239067055,20241017112853_307.712000235915_1.22019927789532,15,SD,WT
2024-10-18,Purple1,559,20231117,Male,508.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,361,0.92797783933518,0.0526315789473684,20241018112610_123.345005884767_1.75746474956623,15,SD,WT
2024-10-21,Purple1,559,20231117,Male,506.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,311,0.906752411575563,0.0643086816720257,20241021111910_57.2120010852814_1.53079177920667,15,SD,WT
2024-10-22,Purple1,559,20231117,Male,505.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,323,0.804953560371517,0.117647058823529,20241022112635_171.306996792555_1.48702542539029,15,SD,WT
2024-10-23,Purple1,559,20231117,Male,506.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,333,0.918918918918919,0.0630630630630631,20241023115202_39.8620046675205_1.46870324059413,15,SD,WT
2024-10-24,Purple1,559,20231117,Male,511.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,363,0.964187327823691,0.0247933884297521,20241024111027_146.47299349308_1.31262562913404,15,SD,WT
2024-10-29,Purple1,559,20231117,Male,499.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,344,0.880813953488372,0.0377906976744186,20241029111457_166.776997223496_1.35901263617303,15,SD,WT
2024-10-30,Purple1,559,20231117,Male,498.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,379,0.810026385224274,0.121372031662269,20241030113432_14.4129976630211_1.40625327274411,15,SD,WT
2024-10-31,Purple1,559,20231117,Male,502.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),27.0,419,0.940334128878282,0.0429594272076372,20241031112236_46.8100056052208_1.65125314713744,15,SD,WT
2024-11-01,Purple1,559,20231117,Male,504.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,348,0.931034482758621,0.0344827586206897,20241101111518_73.2279974967241_1.34269577069669,15,SD,WT
2024-11-02,Purple1,559,20231117,Male,504.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,381,0.918635170603675,0.0288713910761155,20241102111948_18.3450020849705_1.64941495773009,15,SD,WT
2024-11-04,Purple1,559,20231117,Male,512.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,344,0.938953488372093,0.0377906976744186,20241104111918_122.329994291067_1.44902966648581,15,SD,WT
2024-11-05,Purple1,559,20231117,Male,509.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,317,0.823343848580442,0.10410094637224,20241105112348_175.177997723222_1.15131698409856,15,SD,WT
2024-10-26,Purple1,559,20231117,Male,509.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),26.0,403,0.940446650124069,0.0347394540942928,20241026112820_190.904999524355_1.29545072999384,15,SD,WT
2024-10-25,Purple1,559,20231117,Male,513.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,375,0.92,0.04,20241025113223_170.923997461796_1.99649128670992,15,SD,WT
2024-11-06,Purple1,559,20231117,Male,505.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,335,0.871641791044776,0.104477611940299,20241106113353_51.7359998077154_1.41289654147368,15,SD,WT
2024-11-07,Purple1,559,20231117,Male,509.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,378,0.931216931216931,0.0264550264550265,20241107112946_117.052000388503_1.20777017543508,15,SD,WT
2024-11-08,Purple1,559,20231117,Male,498.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,355,0.808450704225352,0.132394366197183,20241108111352_15.5799999833107_1.18008401281743,15,SD,WT
2024-11-09,Purple1,559,20231117,Male,509.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),26.0,391,0.918158567774936,0.051150895140665,20241109112714_70.354999601841_1.9840219799596,15,SD,WT
2024-11-11,Purple1,559,20231117,Male,518.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,344,0.898255813953488,0.063953488372093,20241111111729_116.621002927423_1.20195859075982,15,SD,WT
2024-11-12,Purple1,559,20231117,Male,512.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,379,0.941952506596306,0.0316622691292876,20241112111513_17.2149941325188_1.65968220260413,15,SD,WT
2024-11-13,Purple1,559,20231117,Male,512.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,336,0.839285714285714,0.113095238095238,20241113111744_2.3620069026947_1.50955299522471,15,SD,WT
2024-11-14,Purple1,559,20231117,Male,509.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,338,0.905325443786982,0.0621301775147929,20241114112426_232.088994607329_1.06263232092267,15,SD,WT
2024-11-15,Purple1,559,20231117,Male,513.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,343,0.78134110787172,0.17201166180758,20241115111638_15.7209970057011_1.04362330320363,15,SD,WT
2024-11-16,Purple1,559,20231117,Male,515.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,358,0.907821229050279,0.0614525139664804,20241116112430_1.91299505531788_1.19439415839929,15,SD,WT
2024-11-18,Purple1,559,20231117,Male,523.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,348,0.931034482758621,0.0402298850574713,20241118111214_93.4320017695427_1.72212924137275,15,SD,WT
2024-11-19,Purple1,559,20231117,Male,512.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,338,0.843195266272189,0.0917159763313609,20241119113412_41.753002256155_1.43070959581931,15,SD,WT
2024-11-20,Purple1,559,20231117,Male,511.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,340,0.908823529411765,0.0352941176470588,20241120112200_101.873999834061_1.11301326390066,15,SD,WT
2024-11-21,Purple1,559,20231117,Male,512.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,375,0.933333333333333,0.0506666666666667,20241121112554_2.14900262653828_1.38816158200543,15,SD,WT
2024-11-22,Purple1,559,20231117,Male,513.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,379,0.878627968337731,0.0738786279683377,20241122110934_98.6619975417852_1.08039758335091,15,SD,WT
2024-11-23,Purple1,559,20231117,Male,514.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),26.0,401,0.822942643391521,0.114713216957606,20241123113039_51.0419983416796_1.46032458944862,15,SD,WT
2024-11-25,Purple1,559,20231117,Male,530.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,256,0.9140625,0.05078125,20241125110356_207.677006721497_1.2833490628885,15,SD,WT
2024-11-26,Purple1,559,20231117,Male,519.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,340,0.95,0.0235294117647059,20241126110304_154.894995689392_1.56375425378662,15,SD,WT
2024-11-27,Purple1,559,20231117,Male,518.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,353,0.903682719546742,0.056657223796034,20241127111936_139.050995931029_1.73777289230123,15,SD,WT
2024-12-02,Purple1,559,20231117,Male,547.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),15.0,227,0.79295154185022,0.140969162995595,20241202111540_191.337998583913_1.30190836781177,15,SD,WT
2024-12-03,Purple1,559,20231117,Male,530.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),18.0,277,0.898916967509025,0.0830324909747293,20241203112802_220.204005762935_1.89934592450828,15,SD,WT
2024-12-04,Purple1,559,20231117,Male,521.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,316,0.860759493670886,0.0822784810126582,20241204113755_86.3719917833805_1.62778824628749,15,SD,WT
2024-12-05,Purple1,559,20231117,Male,524.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,328,0.948170731707317,0.0396341463414634,20241205113409_216.896992921829_1.14871988968403,15,SD,WT
2024-12-06,Purple1,559,20231117,Male,523.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,358,0.949720670391061,0.0391061452513967,20241206111159_73.9479996263981_1.71551096929908,15,SD,WT
2024-12-07,Purple1,559,20231117,Male,520.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),24.0,368,0.923913043478261,0.0298913043478261,20241207112416_133.076003193855_1.89796272193613,15,SD,WT
2024-12-09,Purple1,559,20231117,Male,553.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,256,0.8671875,0.109375,20241209110800_107.640001550317_1.30022339665563,15,SD,WT
2024-12-10,Purple1,559,20231117,Male,532.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),19.0,290,0.948275862068965,0.0448275862068966,20241210112851_256.209000572562_1.64635551967122,15,SD,WT
2024-12-11,Purple1,559,20231117,Male,524.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,320,0.871875,0.10625,20241211112454_7.99200050532818_1.54296104804049,15,SD,WT
2024-12-12,Purple1,559,20231117,Male,528.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,350,0.934285714285714,0.0485714285714286,20241212110841_16.985997185111_1.74469071495288,15,SD,WT
2024-12-13,Purple1,559,20231117,Male,526.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),25.0,379,0.87598944591029,0.0844327176781003,20241213112002_217.574005946517_1.17098744951344,15,SD,WT
2024-12-14,Purple1,559,20231117,Male,524.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,328,0.917682926829268,0.0579268292682927,20241214111050_170.925999060273_1.09109829490345,15,SD,WT
2024-12-16,Purple1,559,20231117,Male,540.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,317,0.924290220820189,0.0599369085173502,20241216110509_155.918999388814_1.44609757786396,15,SD,WT
2024-12-17,Purple1,559,20231117,Male,535.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,303,0.831683168316832,0.112211221122112,20241217112800_266.028993576765_1.52174730745028,15,SD,WT
2024-12-18,Purple1,559,20231117,Male,531.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,336,0.955357142857143,0.0357142857142857,20241218111250_74.199004098773_1.71270242962688,15,SD,WT
2024-12-19,Purple1,559,20231117,Male,525.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),23.0,352,0.9375,0.0426136363636364,20241219111146_171.510003134608_1.22889486347753,15,SD,WT
2024-12-20,Purple1,559,20231117,Male,533.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,344,0.921511627906977,0.0552325581395349,20241220111454_148.177993297577_1.96787511823361,15,SD,WT
2025-01-07,Purple1,559,20231117,Male,586.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Reset,Round 3,train,Oddball (Standard),1.0,22,0.727272727272727,0.272727272727273,20250107111212_1025.50600469112_1.36612192263084,15,SD,WT
2025-01-08,Purple1,559,20231117,Male,585.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Reset,Round 3,train,Oddball (Standard),8.0,125,0.864,0.112,20250108110912_259.000999107957_1.30543889984008,15,SD,WT
2025-01-09,Purple1,559,20231117,Male,577.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Reset,Round 3,train,Oddball (Standard),9.0,149,0.825503355704698,0.154362416107382,20250109112044_177.550998330116_1.56479868671695,15,SD,WT
2025-01-10,Purple1,559,20231117,Male,575.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Reset,Round 3,train,Oddball (Standard),16.0,254,0.885826771653543,0.0944881889763779,20250110111335_182.220003381371_1.20646629162214,15,SD,WT
2025-01-11,Purple1,559,20231117,Male,574.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Reset,Round 3,train,Oddball (Standard),18.0,276,0.916666666666667,0.072463768115942,20250111111701_77.3230064660311_1.11049441925403,15,SD,WT
2025-01-13,Purple1,559,20231117,Male,579.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Reset,Round 3,train,Oddball (Standard),18.0,279,0.899641577060932,0.0824372759856631,20250113105542_126.694997772574_1.95053444107309,15,SD,WT
2025-01-14,Purple1,559,20231117,Male,573.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),16.0,240,0.8125,0.133333333333333,20250114110008_170.739005506039_1.39437131344169,15,SD,WT
2025-01-15,Purple1,559,20231117,Male,572.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,308,0.905844155844156,0.0681818181818182,20250115110907_72.848991304636_1.90246007961033,15,SD,WT
2025-01-16,Purple1,559,20231117,Male,577.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,331,0.927492447129909,0.0483383685800604,20250116110643_73.1869999319315_1.07217245823712,15,SD,WT
2025-01-17,Purple1,559,20231117,Male,576.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,305,0.954098360655738,0.0360655737704918,20250117111842_127.617996186018_1.76369325264981,15,SD,WT
2025-01-18,Purple1,559,20231117,Male,573.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,306,0.911764705882353,0.0816993464052288,20250118111421_208.96400436759_1.83234521946015,15,SD,WT
2025-01-21,Purple1,559,20231117,Male,561.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),15.0,228,0.890350877192983,0.087719298245614,20250121110927_186.859004572034_1.16688468687847,15,SD,WT
2025-01-22,Purple1,559,20231117,Male,563.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,328,0.88109756097561,0.0884146341463415,20250122110402_37.4350011348724_1.45306915436181,15,SD,WT
2025-01-23,Purple1,559,20231117,Male,568.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,309,0.851132686084142,0.12621359223301,20250123111310_131.821996718645_1.91978380018818,15,SD,WT
2025-01-24,Purple1,559,20231117,Male,574.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,267,0.838951310861423,0.142322097378277,20250124110425_18.2199977338314_1.42655840115917,15,SD,WT
2025-01-25,Purple1,559,20231117,Male,566.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,324,0.904320987654321,0.0895061728395062,20250125111032_12.0130006223917_1.27849031586406,15,SD,WT
2025-01-27,Purple1,559,20231117,Male,588.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),18.0,271,0.830258302583026,0.118081180811808,20250127105718_155.012999475002_1.71762151239707,15,SD,WT
2025-01-28,Purple1,559,20231117,Male,569.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,266,0.834586466165414,0.12781954887218,20250128110428_49.6419958770275_1.2352375634296,15,SD,WT
2025-01-29,Purple1,559,20231117,Male,571.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),16.0,245,0.938775510204082,0.0448979591836735,20250129111602_133.019998669624_1.86744310199993,15,SD,WT
2025-01-30,Purple1,559,20231117,Male,585.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),21.0,324,0.950617283950617,0.0308641975308642,20250130111654_103.312998265028_1.83891664583102,15,SD,WT
2025-01-31,Purple1,559,20231117,Male,578.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),16.0,246,0.776422764227642,0.17479674796748,20250131111459_88.9520019292831_1.59784892821398,15,SD,WT
2025-02-01,Purple1,559,20231117,Male,570.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,300,0.946666666666667,0.0433333333333333,20250201112904_154.826005920768_1.06296136891535,15,SD,WT
2025-02-03,Purple1,559,20231117,Male,569.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),19.0,286,0.765734265734266,0.185314685314685,20250203112234_123.75399582088_1.66738667109233,15,SD,WT
2025-02-04,Purple1,559,20231117,Male,568.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,330,0.860606060606061,0.0909090909090909,20250204111447_69.6649912744761_1.23607597006913,15,SD,WT
2025-02-05,Purple1,559,20231117,Male,571.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),19.0,295,0.932203389830508,0.0576271186440678,20250205112416_95.5980028957129_1.19355533581876,15,SD,WT
2025-02-06,Purple1,559,20231117,Male,569.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),18.0,277,0.935018050541516,0.0541516245487365,20250206110921_38.496994972229_1.0443442885097,15,SD,WT
2025-02-07,Purple1,559,20231117,Male,568.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,255,0.823529411764706,0.137254901960784,20250207110917_39.7980038076639_1.32645491219479,15,SD,WT
2025-02-08,Purple1,559,20231117,Male,568.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,305,0.822950819672131,0.140983606557377,20250208113253_171.708000451326_1.26838938529769,15,SD,WT
2025-02-10,Purple1,559,20231117,Male,581.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,260,0.903846153846154,0.0730769230769231,20250210112218_82.2729997336864_1.54746597186779,15,SD,WT
2025-02-11,Purple1,559,20231117,Male,566.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),14.0,224,0.852678571428571,0.0892857142857143,20250211111815_129.564998298883_1.14749506465138,15,SD,WT
2025-02-12,Purple1,559,20231117,Male,567.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),19.0,294,0.931972789115646,0.0612244897959184,20250212111736_124.292003363371_1.16928483479631,15,SD,WT
2025-02-13,Purple1,559,20231117,Male,569.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,302,0.927152317880795,0.0695364238410596,20250213111006_129.822993278503_1.72578484372835,15,SD,WT
2025-02-14,Purple1,559,20231117,Male,570.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,342,0.862573099415205,0.10233918128655,20250214112448_20.5549981445074_1.5672514686106,15,SD,WT
2025-02-15,Purple1,559,20231117,Male,583.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,330,0.93030303030303,0.0454545454545455,20250215113328_202.884003147483_1.46204254137317,15,SD,WT
2025-02-17,Purple1,559,20231117,Male,581.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),18.0,270,0.888888888888889,0.0962962962962963,20250217110958_345.859992876649_1.88889328389601,15,SD,WT
2025-02-18,Purple1,559,20231117,Male,580.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,311,0.819935691318328,0.135048231511254,20250218111437_180.832996219397_1.28236080716675,15,SD,WT
2025-02-19,Purple1,559,20231117,Male,585.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),17.0,265,0.89433962264151,0.0792452830188679,20250219110754_34.8320078104734_1.22283103863444,15,SD,WT
2025-02-20,Purple1,559,20231117,Male,588.0,LE,,,32kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,304,0.927631578947368,0.0625,20250220111340_49.5120026171207_1.05155419399797,15,SD,WT
2025-02-21,Purple1,559,20231117,Male,582.0,LE,,,8kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),18.0,273,0.875457875457876,0.0842490842490843,20250221112050_196.224001049995_1.50148838210972,15,SD,WT
2025-02-22,Purple1,559,20231117,Male,582.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),22.0,334,0.835329341317365,0.12874251497006,20250222111806_92.3260029405355_1.24459450300954,15,SD,WT
2025-02-24,Purple1,559,20231117,Male,575.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,312,0.83974358974359,0.112179487179487,20250224110542_53.6649975925684_1.94749991758619,15,SD,WT
2025-02-25,Purple1,559,20231117,Male,585.0,LE,,,16kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),20.0,312,0.83974358974359,0.141025641025641,20250225112139_14.148997887969_1.66765241119376,15,SD,WT
2025-02-26,Purple1,559,20231117,Male,590.0,LE,,,4kHz_70dB_BBN_60dB_8s_4-6,Oddball,Tone-BBN,Base case,Round 3,train,Oddball (Standard),16.0,244,0.80327868852459,0.151639344262295,20250226111116_123.410998284817_1.94915697220778,15,SD,WT
